9606.ENSP00000353582	9606.ENSP00000457421	NRP2	PECAM1	9606	0.43	0	0	0	0	0	0	0.43
9606.ENSP00000353582	9606.ENSP00000457421	NRP2	PECAM1	9606	0.43	0	0	0	0	0	0	0.43
9606.ENSP00000353582	9606.ENSP00000451040	NRP2	PGF	9606	0.817	0	0	0	0	0.213	0	0.777
9606.ENSP00000353582	9606.ENSP00000451040	NRP2	PGF	9606	0.817	0	0	0	0	0.213	0	0.777
9606.ENSP00000353582	9606.ENSP00000480043	NRP2	VEGFC	9606	0.999	0	0	0	0.077	0.063	0.9	0.989
9606.ENSP00000353582	9606.ENSP00000480043	NRP2	VEGFC	9606	0.999	0	0	0	0.077	0.063	0.9	0.989
9606.ENSP00000353582	9606.ENSP00000478570	NRP2	VEGFA	9606	0.999	0	0	0	0	0.929	0.9	0.988
9606.ENSP00000353582	9606.ENSP00000478570	NRP2	VEGFA	9606	0.999	0	0	0	0	0.929	0.9	0.988
9606.ENSP00000367972	9606.ENSP00000478570	ID4	VEGFA	9606	0.442	0	0	0	0	0	0	0.442
9606.ENSP00000367972	9606.ENSP00000478570	ID4	VEGFA	9606	0.442	0	0	0	0	0	0	0.442
9606.ENSP00000370896	9606.ENSP00000410083	GREB1	VEZT	9606	0.459	0	0	0	0	0	0	0.459
9606.ENSP00000370896	9606.ENSP00000410083	GREB1	VEZT	9606	0.459	0	0	0	0	0	0	0.459
9606.ENSP00000376123	9606.ENSP00000417273	SH2D2A	NCK1	9606	0.567	0	0	0	0	0	0	0.567
9606.ENSP00000376123	9606.ENSP00000417273	SH2D2A	NCK1	9606	0.567	0	0	0	0	0	0	0.567
9606.ENSP00000376123	9606.ENSP00000478570	SH2D2A	VEGFA	9606	0.926	0	0	0	0	0	0.9	0.294
9606.ENSP00000376123	9606.ENSP00000478570	SH2D2A	VEGFA	9606	0.926	0	0	0	0	0	0.9	0.294
9606.ENSP00000386380	9606.ENSP00000478570	IL1R1	VEGFA	9606	0.529	0	0	0	0.089	0	0	0.504
